Age,Income,Children,Tenure,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Gender_Male,Gender_Nonbinary,Marital_Married,Marital_NeverMarried,Marital_Separated,Marital_Widowed
44,11518.58,4,2.964559883,13.41209586,1,0,0,1,0,1,1,0,0,0,1,7,7,8,4,6,5,5,6,1,0,1,0,0,0
33,31065.17,0,10.25635754,14.89835355,0,0,0,1,0,1,1,0,1,1,0,5,6,5,5,6,6,4,5,0,0,0,1,0,0
19,32097.17,0,3.892407013,13.62135046,0,1,0,1,1,0,1,0,0,0,1,6,6,6,7,6,8,6,7,0,0,0,0,0,1
31,23424.88,1,3.226996711,14.95912113,0,1,0,1,0,1,0,0,0,1,1,5,5,5,7,5,5,5,6,1,0,0,1,0,0
34,35988.24,1,15.87685513,11.741245,0,0,1,1,0,1,1,0,0,0,1,4,4,4,3,7,4,3,4,0,0,0,0,1,0
43,35539.7,4,5.874064017,7.765121655,0,1,1,1,0,0,0,1,0,0,1,4,4,6,5,5,6,7,4,1,0,0,1,0,0
82,27959.34,1,3.756359276,7.130431693,0,0,1,1,0,0,0,0,0,1,0,7,7,6,4,6,8,7,6,1,0,0,0,1,0
36,52232.97,6,2.905283283,8.359515606,0,0,0,1,0,0,1,0,0,0,0,7,7,8,4,5,6,5,6,0,0,0,0,0,1
48,18198.59,1,1.474810061,9.42799205,0,1,1,1,1,0,0,1,0,1,1,5,6,5,6,6,6,6,4,1,0,0,1,0,0
52,16851.94,0,18.56165869,10.95510131,0,1,1,1,1,0,1,1,1,0,1,5,7,6,5,7,4,5,6,1,0,0,0,0,1
35,16440.05,1,12.39088509,10.8621377,0,1,0,1,1,0,1,0,0,1,1,4,5,4,5,6,5,6,4,0,1,0,1,0,0
83,44223.58,3,14.17192333,7.352533505,0,1,0,1,0,0,1,0,0,1,0,7,6,8,6,6,8,5,6,0,0,0,0,0,1
20,33343.73,0,3.86023041,11.38860234,0,0,1,1,0,1,1,0,0,1,0,6,6,6,4,5,6,6,5,1,0,0,0,0,1
25,30664.56,0,17.72593456,9.580144161,0,0,0,1,1,0,0,0,0,1,1,7,6,6,5,6,5,4,5,0,0,0,0,1,0
88,31934.04,0,3.043063167,10.79191234,0,0,0,1,0,1,1,1,0,1,0,5,6,6,6,6,5,6,4,1,0,0,0,0,0
54,26676.4,1,5.827112819,9.982341124,0,1,0,1,1,0,0,0,0,1,0,7,6,7,6,4,7,6,7,0,0,0,0,0,1
46,67211.95,1,4.648958177,6.511921085,0,1,1,1,1,1,0,1,0,0,1,4,4,4,5,6,5,5,6,1,0,0,1,0,0
75,31136.77,2,11.96274778,10.70500472,0,1,0,1,0,1,0,0,0,1,0,5,5,5,5,7,4,4,5,0,0,0,0,0,1
66,40660.84,5,4.525864256,11.58410296,0,0,0,0,0,0,0,0,0,1,0,5,6,5,6,4,5,6,6,1,0,0,0,0,1
51,10606.59,0,8.038308899,8.01651453,1,1,0,1,1,1,1,0,1,1,0,5,6,6,4,6,4,4,5,0,0,0,0,0,0
81,92447.71,3,1.416592892,15.12148226,0,0,0,1,1,1,1,0,0,0,0,5,5,5,6,6,6,6,6,0,0,0,0,0,0
75,13612.16,0,19.83504645,12.63643487,0,0,0,1,0,1,1,1,1,1,1,6,7,7,7,4,6,7,5,1,0,0,1,0,0
54,13765.39,3,15.85002222,16.68178185,0,1,0,0,1,0,0,1,0,1,1,4,5,4,4,7,5,5,6,0,0,0,0,0,1
73,53019.98,2,15.94935291,11.08409914,0,1,1,1,0,0,0,0,1,1,0,5,5,6,7,4,6,7,5,1,0,0,1,0,0
53,42523.02,0,11.94550648,12.99948061,0,1,0,1,1,0,0,0,1,0,0,6,5,5,6,6,5,7,6,1,0,0,0,1,0
33,52143.7,8,16.03360405,11.17949466,0,1,0,1,0,0,0,1,0,1,1,6,5,5,5,6,7,6,7,0,0,0,1,0,0
41,19097.94,5,21.29342532,7.369412654,0,1,1,1,1,0,0,0,0,0,0,6,7,6,7,4,5,7,7,0,0,0,0,0,1
59,11301.4,1,4.95598008,9.84688181,1,1,1,1,1,1,1,1,1,1,0,5,4,5,5,6,5,6,5,0,0,0,0,0,0
23,17814.0,3,2.73951266,18.19542503,0,0,0,1,1,0,0,0,0,0,1,8,7,7,5,5,6,6,5,0,0,0,0,1,0
32,22533.05,1,4.973046104,13.53989069,0,0,0,0,0,1,1,1,0,1,1,6,6,6,6,6,7,6,7,0,0,0,0,0,1
51,19974.4,3,10.28430068,5.458806701,0,1,0,1,1,1,0,1,0,1,1,6,6,7,6,5,7,7,7,0,0,0,1,0,0
46,45146.99,1,2.581692044,12.0772854,0,1,1,1,0,0,1,0,0,0,0,6,5,7,4,6,5,6,6,0,0,0,1,0,0
37,10330.1,3,6.945736396,6.918984305,0,1,1,1,1,0,0,0,0,0,1,5,4,5,5,6,6,5,5,1,0,1,0,0,0
53,15281.28,0,9.999416271,14.84155042,0,0,0,1,1,1,0,0,1,0,0,5,5,5,5,5,6,6,5,1,0,0,1,0,0
62,11217.96,1,6.035737465,12.66717474,0,0,1,1,1,0,0,0,0,0,1,7,6,7,5,5,7,5,7,1,0,0,0,0,0
57,17516.0,1,9.004964377,11.43786808,0,0,1,0,0,0,1,1,0,0,0,4,3,5,5,4,4,4,5,0,0,0,0,1,0
80,20566.64,2,5.071456681,6.915228797,0,1,0,1,1,0,0,1,0,1,1,5,5,5,5,7,5,3,5,0,0,1,0,0,0
43,36128.68,1,12.02106494,11.30215199,0,1,1,1,1,1,1,1,1,0,0,5,6,7,6,5,7,6,7,1,0,1,0,0,0
35,52129.84,1,5.049303717,9.513085538,1,1,1,1,1,0,1,1,1,1,1,5,5,7,6,5,6,5,6,1,0,0,0,0,0
63,25985.06,1,18.17247008,9.497106973,0,0,1,1,0,1,0,0,0,0,1,6,6,6,5,5,5,6,5,0,0,0,1,0,0
63,10909.79,1,15.31997698,12.21852573,0,1,0,1,1,0,0,0,0,1,1,6,5,4,5,6,6,6,8,0,0,0,0,0,1
27,41151.14,1,16.0708543,8.272244827,0,0,0,1,1,0,0,1,0,0,0,6,6,5,3,7,5,5,6,0,0,0,0,0,0
19,64063.23,4,7.873371451,10.24857935,0,1,0,1,0,0,0,0,1,0,1,7,6,6,4,6,5,6,7,0,0,1,0,0,0
40,20414.07,1,23.62866494,6.743431946,1,0,0,1,0,0,1,1,0,1,0,7,7,8,4,4,7,7,8,0,0,0,1,0,0
42,41412.1,0,25.8634566,12.4703522,0,0,0,1,1,0,1,1,0,1,1,7,6,6,7,4,7,5,7,1,0,0,0,0,1
40,99195.08,0,9.405224809,7.913676085,0,0,0,1,1,0,1,1,0,0,1,6,7,7,5,7,5,5,5,0,0,1,0,0,0
72,18408.94,0,12.84490034,9.362849722,1,1,0,1,1,0,1,0,1,0,0,6,5,5,4,6,5,5,6,0,0,1,0,0,0
61,15930.45,3,16.59325254,17.41324465,1,1,1,0,1,0,0,1,1,1,0,6,5,6,6,5,5,6,6,1,0,0,0,1,0
71,25611.29,0,20.35456039,13.43700846,0,0,0,1,0,0,0,0,0,1,1,5,5,5,6,6,5,4,5,1,0,0,0,0,0
68,9428.86,4,12.00925702,11.95206054,0,0,1,1,0,0,1,0,0,0,1,5,5,5,6,5,6,6,6,0,0,0,0,0,0
88,3810.16,1,2.861423443,4.550449856,0,1,0,1,1,1,0,0,0,0,0,7,6,6,5,5,6,7,7,0,0,0,1,0,0
64,118022.06,1,14.20349453,6.09060584,1,0,1,1,1,1,0,0,0,1,0,5,6,6,6,6,7,6,7,1,0,0,0,0,1
63,51992.79,1,4.98152586,10.2863601,0,0,0,1,0,0,0,0,0,1,1,7,7,5,6,5,8,7,7,0,0,1,0,0,0
53,79993.43,0,23.12150846,11.17709222,0,1,0,1,1,0,1,1,0,0,0,6,6,6,6,6,6,6,7,0,0,0,0,0,0
41,37706.85,0,6.307178205,14.12145884,1,1,0,1,0,0,0,0,1,1,1,7,6,6,5,6,7,6,6,1,0,0,0,0,1
63,22466.53,2,12.73622643,7.799780591,0,0,0,1,1,1,1,0,0,0,0,4,5,5,7,4,7,5,6,1,0,1,0,0,0
56,16608.27,4,12.00466914,7.122072827,0,0,0,1,1,0,1,0,0,0,0,7,6,7,6,5,6,6,4,0,0,1,0,0,0
27,25146.14,2,2.243757398,9.329902365,1,0,1,1,0,0,0,0,0,0,1,6,6,6,4,8,5,5,4,1,0,0,0,0,0
47,58882.35,2,1.583394702,7.509389052,0,0,0,1,1,1,0,1,1,1,0,5,5,6,6,6,6,6,6,1,0,0,0,0,0
42,31809.46,4,14.23487852,15.06990851,0,0,0,1,1,1,1,1,1,0,0,7,7,6,6,6,5,6,6,0,0,0,1,0,0
72,27235.54,0,15.28108311,9.321265424,0,0,0,1,0,0,1,1,0,1,1,5,5,7,5,4,6,6,3,0,0,0,0,0,1
58,70476.82,3,4.135827839,3.564651961,0,0,0,1,1,0,1,0,1,0,0,5,5,7,6,6,4,5,7,1,0,1,0,0,0
33,49396.09,0,9.740709475,7.779622319,0,0,0,0,0,1,0,1,0,1,1,7,7,6,5,4,7,6,7,1,0,0,0,0,1
87,35060.94,6,1.213704886,10.74985413,0,0,0,1,0,1,0,1,0,1,1,6,7,8,5,6,5,5,5,0,0,0,1,0,0
34,66055.53,0,11.86252419,7.738373361,0,1,0,1,0,0,1,0,0,0,0,7,7,7,5,7,5,5,5,0,0,0,0,0,0
76,91335.76,7,2.416685985,12.01267388,0,0,0,1,0,1,1,1,1,0,0,6,5,5,7,4,5,6,5,1,0,0,0,0,1
38,54349.75,3,6.73327535,14.04748759,1,0,1,1,0,0,1,1,0,0,0,5,5,4,7,7,5,5,6,0,1,0,0,0,1
47,75042.1,0,6.549035393,3.11231175,0,1,1,1,1,0,0,0,1,1,1,5,4,5,5,4,6,4,6,0,0,0,0,1,0
84,91001.1,7,10.57197066,8.284591121,0,1,0,1,0,0,1,1,0,1,1,6,7,8,6,4,6,6,3,1,0,0,0,0,1
19,44426.28,4,3.379756569,6.269792565,0,1,1,0,1,0,1,0,0,0,1,6,7,5,6,6,6,5,7,1,0,0,0,0,1
87,63284.16,0,8.959047529,9.803905459,0,0,0,1,1,0,0,0,1,0,0,4,4,4,4,5,5,5,6,0,0,0,0,0,0
75,14039.21,3,10.23679934,8.571019738,0,0,0,1,1,0,0,1,1,1,0,3,3,4,7,6,5,4,5,1,0,0,0,0,1
37,12453.24,0,14.96503088,10.00344746,0,1,0,0,0,1,1,1,0,1,1,4,4,4,7,4,5,5,5,1,0,0,0,0,0
52,15934.12,1,23.79323993,4.255224068,0,0,0,1,1,0,1,1,0,1,1,5,5,4,6,6,5,6,5,0,0,0,1,0,0
24,48314.4,0,11.45675389,11.2714618,0,1,1,1,1,0,1,1,1,1,1,7,7,7,4,5,5,5,6,1,0,0,0,1,0
83,5511.77,4,11.04076215,8.477982632,0,1,0,1,0,1,0,0,0,1,1,6,5,6,5,6,5,4,3,1,0,1,0,0,0
19,10701.11,3,7.425503428,9.753145376,0,0,0,0,1,0,0,0,0,1,1,6,7,5,6,6,4,7,5,0,0,0,1,0,0
78,10767.15,1,2.411712843,14.57387887,0,1,0,1,1,1,1,1,1,0,1,6,6,5,5,7,6,6,5,1,0,0,0,0,0
61,13493.63,4,2.009542213,13.13441554,0,1,0,1,1,1,0,0,1,0,1,4,3,6,6,6,5,4,6,0,0,0,0,1,0
38,25071.58,0,9.068119482,11.62771397,0,0,0,1,0,0,0,0,0,1,1,7,7,8,8,5,6,6,7,1,0,0,0,1,0
79,368.5,0,1.926789854,6.114030983,0,1,0,1,1,1,0,0,0,0,0,6,6,5,4,4,5,7,6,1,0,0,1,0,0
49,27976.63,0,11.77389421,12.76603868,0,0,1,1,1,0,1,0,0,0,0,5,5,5,7,5,7,6,7,0,0,0,0,0,0
41,56154.5,0,2.585228303,6.348897952,0,1,0,1,1,0,0,1,0,0,0,8,7,7,7,7,6,6,8,0,0,1,0,0,0
75,62145.59,0,9.517703088,16.10939031,0,1,0,1,1,1,0,0,1,1,1,6,7,6,5,6,5,4,6,0,0,0,0,0,1
60,6517.94,1,9.532523799,7.151598137,0,1,1,1,0,0,0,0,0,1,0,5,5,4,5,6,4,5,4,0,0,1,0,0,0
70,19090.03,1,23.103996,4.575363954,0,1,0,1,0,1,0,1,1,1,1,5,4,5,5,6,5,4,5,1,0,0,1,0,0
23,13194.33,0,5.104873611,13.42263904,0,1,0,1,0,0,1,0,1,0,0,5,5,5,5,6,5,3,4,1,0,0,0,0,0
84,63963.36,2,6.877942744,3.559550725,1,0,0,1,1,0,0,1,0,1,1,5,6,6,6,5,6,6,6,0,0,1,0,0,0
63,34447.89,1,21.17839683,5.971214226,0,1,0,1,0,0,0,0,0,1,0,6,5,5,4,5,5,6,6,1,0,1,0,0,0
88,36315.29,2,1.586331702,7.287197615,0,0,1,1,0,0,0,0,1,1,0,5,6,6,6,5,6,6,5,0,0,0,0,1,0
44,5009.07,0,3.778174405,11.30031859,0,0,0,1,1,1,0,0,0,1,1,5,6,4,6,6,5,4,5,0,0,0,0,0,0
49,14202.72,1,11.58276897,10.26519974,1,0,0,1,0,0,0,0,0,1,1,5,5,5,6,6,5,6,5,0,0,0,1,0,0
32,54779.76,8,11.62258922,16.28075484,1,0,0,1,1,1,1,0,0,1,1,6,6,6,4,6,5,5,4,1,0,1,0,0,0
69,36453.31,1,20.78013031,10.96553586,0,0,0,1,1,0,0,0,1,0,1,6,6,5,6,5,7,7,6,0,1,0,0,0,0
60,11250.71,2,3.940297464,10.93514898,0,0,0,1,1,0,0,0,0,0,1,6,6,4,4,7,5,5,4,0,0,0,0,1,0
57,65951.35,0,11.38099891,2.98020454,1,0,0,1,0,0,0,1,1,0,0,5,5,6,5,6,6,5,6,0,0,0,0,1,0
62,15292.25,8,1.473304337,17.05256354,0,0,0,1,0,1,1,0,1,1,1,4,4,4,5,6,4,6,4,0,0,0,0,1,0
26,41879.1,0,12.75609778,12.29165611,0,1,0,1,0,0,0,0,0,1,0,6,6,6,6,5,6,6,7,1,0,0,0,0,0
85,17080.57,0,6.253919786,10.32744663,0,0,1,1,1,1,1,1,1,0,1,6,6,5,6,5,5,4,5,0,0,0,0,0,0
82,68122.23,2,18.9537053,9.22949351,0,0,0,1,1,1,1,0,0,0,0,7,6,7,6,5,8,7,6,0,0,0,0,1,0
40,39468.79,2,9.640061615,10.02758972,0,0,0,1,1,1,1,0,1,0,1,6,6,5,6,4,7,5,6,0,0,0,0,0,1
50,123763.12,0,5.201330266,7.259022839,0,1,0,1,1,0,0,1,1,0,0,3,4,4,5,7,5,4,6,1,0,0,0,0,0
71,84301.44,1,12.42120946,10.97274944,0,0,1,1,1,0,1,1,1,0,1,6,6,5,6,5,7,5,6,1,0,0,0,1,0
48,42469.81,2,8.134438503,11.87042081,0,0,0,1,1,1,0,1,0,0,0,5,5,5,8,2,6,7,6,0,1,0,1,0,0
24,75458.79,0,14.86764776,9.531063533,0,1,0,1,1,1,0,0,0,0,0,4,4,4,7,6,6,5,4,0,0,0,0,1,0
79,60345.9,3,5.548652108,8.798065013,0,1,0,1,0,0,0,1,0,0,1,5,5,5,5,6,5,5,4,1,0,0,1,0,0
82,76066.77,4,18.35541838,15.27146446,0,0,0,1,0,0,1,1,0,1,0,6,6,5,5,5,6,4,4,1,0,0,0,1,0
68,42755.27,2,7.62779591,7.014445177,1,0,1,1,0,0,0,1,0,1,1,6,7,6,7,6,4,5,6,0,0,0,0,0,0
77,76874.25,5,4.439685675,10.62019312,0,1,0,1,1,0,1,0,1,0,1,7,6,6,6,6,5,6,7,0,1,0,0,0,1
19,41075.64,1,11.16903388,10.04585562,1,0,0,1,0,0,0,1,1,0,1,4,4,4,5,6,4,5,6,0,0,0,0,0,1
80,63095.62,1,14.14101821,10.88047174,1,0,0,0,1,1,1,1,1,1,1,6,6,6,6,5,7,5,5,1,0,0,0,0,1
31,82131.87,4,3.212400569,9.975481565,0,1,0,1,1,0,1,0,0,0,1,4,6,5,7,5,6,5,7,0,0,0,0,1,0
62,28502.33,2,16.84928353,7.248946018,0,0,0,1,0,0,0,1,1,0,1,5,5,5,6,6,6,5,6,1,0,0,0,0,0
80,9450.84,4,3.834727471,9.53003591,0,0,1,1,1,0,0,0,0,1,0,5,5,5,6,5,6,7,5,1,0,0,0,1,0
36,44977.06,1,6.198230305,6.592317798,0,1,0,1,0,0,0,0,0,1,0,6,6,6,5,6,6,6,5,1,0,1,0,0,0
72,13583.35,0,4.216732972,8.124261532,0,1,0,1,0,0,1,1,1,0,1,6,5,4,6,4,7,5,6,1,0,0,0,0,1
50,42093.64,0,4.355064781,11.44655577,0,1,0,0,0,0,0,1,1,0,1,5,6,4,6,7,7,5,5,1,0,1,0,0,0
31,55398.87,3,4.030250374,10.1755818,0,0,1,1,0,1,0,1,1,1,0,5,5,6,6,5,8,7,5,1,0,0,0,0,1
22,22362.59,0,9.915959247,13.7362126,0,1,0,1,0,0,1,1,0,0,0,5,5,4,5,5,6,5,7,0,0,0,1,0,0
50,40271.47,0,9.821728297,13.93422217,1,1,0,1,1,1,1,0,0,0,1,6,6,6,6,4,7,6,6,1,0,1,0,0,0
28,56178.63,0,9.183905417,3.405050602,0,1,0,1,0,0,0,1,0,0,0,4,4,5,5,5,5,6,7,1,0,0,0,0,0
63,21053.35,0,8.892893007,10.69284712,0,0,1,1,0,1,0,1,1,0,1,7,6,7,5,5,7,6,6,1,0,0,1,0,0
73,75866.75,1,7.661226872,10.11985468,0,1,0,1,0,0,0,0,1,0,0,5,4,5,7,5,6,6,6,0,0,0,0,1,0
72,74061.48,3,12.4767812,5.863179258,0,1,0,1,0,0,0,1,0,0,1,5,4,6,4,7,3,4,5,1,0,0,1,0,0
23,35102.93,7,2.462148717,13.357551,0,0,1,1,1,0,0,1,0,0,1,6,6,5,6,7,7,5,6,1,0,0,1,0,0
49,26391.1,1,14.09942339,14.04061351,0,0,1,1,0,0,0,0,1,1,1,7,7,7,5,7,6,5,6,1,0,0,1,0,0
82,29982.49,1,7.272649386,4.586902043,1,1,1,1,0,1,1,0,0,1,1,4,4,4,5,7,5,4,5,0,0,0,0,0,0
72,51154.34,1,3.999030359,11.03563726,0,1,0,1,1,1,0,0,0,1,1,5,5,3,5,5,5,4,7,0,0,0,0,0,0
45,37583.97,1,3.115945151,11.32768159,0,0,0,1,0,1,0,0,0,0,0,6,6,6,7,6,6,8,6,0,0,0,1,0,0
73,28654.87,1,13.67931764,5.307097721,0,0,1,1,0,1,1,0,1,0,0,5,5,6,6,4,5,5,5,0,0,0,0,0,0
78,119968.61,1,14.6728104,8.993783986,0,1,0,0,1,1,0,1,0,1,0,5,6,5,5,6,5,6,4,0,0,0,0,0,0
71,11591.09,4,5.953547112,11.05733159,0,0,0,1,0,1,0,1,0,1,0,5,6,6,6,6,4,5,5,1,0,1,0,0,0
67,70174.11,4,11.74635394,8.702618087,0,0,0,1,0,1,0,0,0,1,1,6,6,5,4,6,5,6,5,0,0,0,1,0,0
43,8495.04,1,5.954024226,7.045651851,1,1,0,1,0,0,0,0,1,0,0,6,5,6,5,6,5,5,4,1,0,0,0,0,1
27,17191.02,5,22.8577804,12.61411193,1,0,0,1,1,0,0,0,0,1,1,7,6,6,4,7,5,4,4,0,0,0,0,0,1
39,24732.09,2,1.407866545,9.703658153,0,1,0,1,0,1,0,1,0,0,0,5,5,6,6,7,4,5,4,1,0,0,0,0,0
52,27282.21,0,21.08265979,8.220453321,0,1,0,1,1,0,1,0,0,0,1,5,4,5,5,6,6,6,5,0,0,0,0,0,0
19,40902.49,9,11.10356439,8.816497541,0,1,0,1,1,1,0,1,0,1,1,5,6,5,7,4,6,5,6,0,0,1,0,0,0
48,87568.16,0,9.734064703,11.11756812,0,1,0,1,0,0,0,1,0,1,1,5,5,5,6,4,4,6,4,0,0,1,0,0,0
22,69327.78,0,12.21754865,13.07119875,0,0,1,1,1,0,1,0,0,1,1,6,6,6,4,6,7,5,6,1,0,0,0,0,0
69,5194.22,1,2.423722078,12.10865222,1,1,0,1,1,1,0,0,1,1,0,6,6,8,6,6,5,6,6,1,0,1,0,0,0
31,12951.51,1,13.66061487,9.681031902,0,0,0,1,0,1,0,0,1,1,1,6,6,6,5,6,7,5,5,1,0,1,0,0,0
79,11179.42,9,8.701581043,10.49495185,0,0,1,1,1,1,0,0,0,0,0,6,7,7,6,5,5,5,4,0,0,0,1,0,0
65,47288.09,0,4.844060027,7.535866122,1,0,0,1,0,0,1,1,1,0,0,6,4,6,7,5,4,4,4,1,0,0,0,0,0
49,114398.35,4,6.485034974,8.713443753,0,0,0,1,1,0,0,0,0,0,0,7,7,7,5,5,6,5,4,1,0,1,0,0,0
69,105646.73,6,1.14113241,7.191637555,1,1,0,1,1,0,0,0,1,1,1,7,6,5,8,4,7,6,4,0,0,0,0,1,0
74,42386.84,3,7.69213424,12.2870805,0,1,0,1,0,0,0,1,0,0,0,5,4,5,7,3,5,4,6,1,0,0,0,0,1
27,38864.57,3,13.73012915,10.66015784,0,0,1,1,1,1,1,0,0,0,1,5,4,6,6,6,5,6,5,1,0,0,0,0,1
79,25215.22,4,5.690013293,7.044096971,0,1,0,1,0,1,1,1,0,1,1,7,7,6,6,7,6,8,6,0,0,0,0,1,0
41,9302.3,1,6.68894661,12.14893118,0,0,1,1,0,1,0,1,0,0,0,4,4,5,5,5,5,4,4,0,0,0,0,0,1
51,45225.74,0,9.475983046,12.71107869,1,1,1,1,0,0,1,0,0,0,1,6,7,7,5,7,5,5,5,0,0,0,0,0,0
57,29976.15,0,4.893221514,9.759360165,0,1,1,1,1,0,1,1,1,0,1,4,4,4,4,7,4,5,4,1,0,0,0,0,0
66,13155.79,1,2.656915117,2.816821044,0,0,1,0,0,0,1,0,1,0,0,6,7,5,7,5,6,7,6,0,0,0,0,0,0
85,14980.5,4,8.381515693,9.617602049,0,1,0,1,1,0,0,1,0,1,1,3,3,4,6,4,5,5,5,0,0,0,0,0,0
54,24017.57,9,14.53315436,13.06640293,0,1,0,1,0,1,1,0,1,1,1,5,5,7,6,5,4,5,5,0,0,0,0,0,0
79,26204.77,8,13.62832619,8.669204519,0,1,0,1,0,0,0,1,1,1,1,4,4,5,7,6,4,3,5,1,0,0,0,1,0
56,27978.78,3,1.281566108,13.97477268,0,1,0,0,1,1,0,0,1,1,0,6,6,7,6,6,5,7,6,1,0,0,1,0,0
80,46622.3,1,3.365552603,11.19861363,0,1,0,1,0,0,1,0,0,0,0,5,6,6,5,6,4,4,5,1,0,0,0,1,0
37,34419.26,0,5.397827503,10.18921185,0,1,0,1,0,0,0,1,0,1,1,5,4,4,6,5,5,5,6,0,0,1,0,0,0
24,8507.97,7,9.001231999,9.518819692,0,1,0,1,1,1,1,0,1,0,1,4,5,6,7,6,6,5,7,0,0,0,1,0,0
48,64420.19,3,10.9750814,11.01996949,0,0,0,1,1,0,0,0,1,0,1,5,5,5,5,5,4,4,4,1,0,1,0,0,0
68,122263.81,0,7.825845378,14.91100172,0,0,1,1,0,0,0,1,1,1,0,4,7,5,6,6,5,6,6,0,0,0,1,0,0
74,64446.9,3,14.12966281,11.17971961,0,1,0,1,0,0,1,1,1,1,1,5,5,5,4,6,6,7,8,1,0,1,0,0,0
37,20647.83,1,14.66914461,12.16826675,0,1,0,1,0,0,1,0,0,0,0,5,5,5,7,4,6,6,5,0,0,0,1,0,0
54,23956.91,0,5.388165017,17.39213562,0,1,0,1,0,0,1,0,1,0,1,6,7,5,7,4,6,6,7,1,0,0,0,1,0
84,56003.36,1,2.810825808,12.02476736,0,1,1,1,0,1,0,0,1,0,0,7,6,6,3,7,6,5,6,1,0,0,0,1,0
68,50150.81,10,2.485229169,6.6769165,0,0,0,1,1,0,0,0,1,0,1,5,6,6,5,6,6,5,6,1,0,0,1,0,0
39,4180.22,10,2.051069457,11.78679636,0,1,0,1,0,1,0,0,0,1,1,6,7,6,6,4,5,6,5,0,0,0,0,0,1
85,70023.28,4,6.10108047,7.846521648,0,1,0,1,1,0,0,0,0,1,1,5,6,4,5,6,5,5,5,1,0,0,0,0,1
86,40728.96,1,4.950398978,5.670110512,0,0,0,1,0,0,0,0,1,1,1,5,4,5,6,5,6,6,6,0,0,0,0,1,0
70,69248.13,1,10.16660427,13.37036883,0,1,0,1,1,0,0,0,0,1,0,6,5,6,6,6,6,5,5,0,0,0,0,1,0
33,65187.42,1,12.29558653,9.826229752,0,1,0,1,0,0,0,1,0,0,1,5,4,6,5,5,4,6,5,0,0,0,0,0,1
58,26005.77,1,24.8868126,12.07226102,0,1,0,1,1,1,0,0,0,0,1,7,6,6,6,6,6,5,7,0,0,0,0,0,0
58,10423.75,2,9.660361769,15.42491471,0,1,0,1,0,1,1,0,1,0,0,7,7,6,7,6,7,8,6,1,0,0,0,0,1
42,28909.96,4,7.663625954,8.601959705,1,1,1,1,1,0,0,0,0,0,0,5,5,6,6,6,5,5,4,1,0,0,0,0,0
89,28219.28,2,5.25445262,8.787582345,0,0,0,1,0,0,0,1,0,0,1,4,3,3,5,5,4,3,4,1,0,1,0,0,0
63,67319.27,2,13.59137366,6.362190982,0,1,1,1,0,0,0,1,1,1,0,7,6,6,5,5,6,6,5,1,0,0,0,0,1
18,71348.1,0,12.3492819,9.507249087,0,1,0,0,0,1,1,0,1,1,0,4,4,4,5,7,3,4,5,1,0,0,0,0,0
82,39231.99,4,18.37317391,12.06831191,0,0,1,1,1,0,0,1,1,1,0,3,5,4,4,7,4,4,5,1,0,0,1,0,0
61,28129.21,8,8.498042024,5.600227586,0,1,0,1,1,0,1,1,1,0,0,6,6,5,6,6,5,6,7,1,0,0,0,1,0
36,69104.9,7,22.33583015,13.15969677,0,0,0,1,0,1,1,0,0,1,0,7,6,5,5,6,6,5,6,1,0,1,0,0,0
87,31282.78,1,1.541545443,6.18537496,0,0,0,1,0,1,0,0,0,1,0,6,5,5,6,4,5,5,6,0,0,0,1,0,0
48,65229.24,0,12.78453216,9.089998883,0,0,0,1,0,1,0,1,0,0,1,7,6,6,5,7,6,4,6,1,0,0,0,1,0
56,15110.46,8,2.527681829,11.21142669,0,0,1,1,1,1,0,1,1,1,0,5,5,4,5,7,5,5,5,1,0,0,0,0,1
57,66922.3,0,7.065506244,5.868957217,0,0,1,1,1,0,0,1,0,0,0,6,5,6,7,5,7,4,4,1,0,0,0,0,0
89,1666.59,3,4.258552081,2.657311067,0,0,1,1,1,1,0,0,1,0,0,6,7,6,6,6,5,5,6,1,0,0,0,0,0
30,50258.38,6,4.801969514,13.75498892,0,1,0,1,0,0,0,0,0,0,0,7,7,7,6,5,6,6,7,0,0,0,0,1,0
54,54373.35,4,5.204853319,11.07079287,0,0,1,1,0,1,1,0,0,1,1,7,7,6,7,6,5,6,6,0,0,0,0,0,0
55,33588.84,5,32.0730133,10.74788638,1,0,0,1,0,0,1,1,0,0,1,6,6,5,5,7,4,4,4,0,0,0,0,0,1
46,23629.05,1,11.16847385,15.68552752,1,1,0,1,1,0,0,0,0,0,1,6,6,5,5,6,7,6,4,0,0,1,0,0,0
18,91186.03,0,16.8000196,10.08605721,0,0,1,1,0,1,1,1,0,1,1,6,7,5,5,4,7,8,5,0,0,0,0,1,0
58,20204.74,0,17.6210362,16.26782621,0,1,0,1,0,1,1,0,1,0,0,6,6,7,4,5,6,4,6,0,0,0,1,0,0
60,37703.83,1,17.18829795,4.946414499,0,1,1,1,0,0,1,1,1,1,0,5,4,4,8,5,6,6,5,1,0,0,0,0,0
62,29117.32,2,17.52138221,14.19610787,1,0,0,1,0,0,0,0,0,0,0,6,6,7,6,5,6,6,5,0,0,0,1,0,0
